strategy_code,ticker,trigger_date,exit_date,entry_price,exit_price,trade_return_pct,exit_reason
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__atr_return_1d=rel_near__atr_return_5d=rel_soft_up,POMO4,2026-04-08,2026-04-08,6.4000,6.4640,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__atr_return_1d=rel_near__atr_return_5d=rel_soft_up,PSSA3,2026-04-08,2026-04-08,51.9000,52.4190,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__atr_return_1d=rel_near__atr_return_5d=rel_soft_up,HYPE3,2026-04-10,2026-04-10,23.8600,24.0986,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__atr_return_1d=rel_near__atr_return_5d=rel_soft_up,WEGE3,2026-04-10,2026-04-10,52.5000,53.0250,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__atr_return_1d=rel_near__atr_return_5d=rel_soft_up,RENT4,2026-04-13,2026-04-13,46.4300,46.8943,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,ALOS3,2026-04-01,2026-04-01,30.5000,30.8050,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,HYPE3,2026-04-01,2026-04-01,23.0000,23.2300,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,MOTV3,2026-04-01,2026-04-01,15.9700,16.1297,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,POMO4,2026-04-01,2026-04-01,6.2100,6.2721,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,RENT4,2026-04-01,2026-04-01,46.2300,46.6923,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,ALOS3,2026-04-02,2026-04-02,30.0000,30.3000,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,BPAC11,2026-04-02,2026-04-02,55.5300,56.0853,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,ITUB4,2026-04-02,2026-04-02,42.6200,43.0462,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,MULT3,2026-04-02,2026-04-02,31.5100,31.8251,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,BPAC11,2026-04-06,2026-04-06,57.5000,58.0750,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,POMO4,2026-04-06,2026-04-08,6.2500,6.3125,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,RENT3,2026-04-06,2026-04-06,47.6100,48.0861,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,FLRY3,2026-04-08,2026-04-09,16.5500,16.7155,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,POMO4,2026-04-08,2026-04-08,6.4000,6.4640,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,PSSA3,2026-04-08,2026-04-08,51.9000,52.4190,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,CEAB3,2026-04-09,2026-04-09,12.6800,12.8068,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,FLRY3,2026-04-09,2026-04-09,16.2100,16.3721,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,HYPE3,2026-04-09,2026-04-10,23.8300,24.0683,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,IRBR3,2026-04-09,2026-04-09,55.9600,56.5196,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,POMO4,2026-04-09,2026-04-09,6.4300,6.4943,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,HYPE3,2026-04-10,2026-04-10,23.8600,24.0986,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,VALE3,2026-04-10,2026-04-10,85.0000,85.8500,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,IRBR3,2026-04-13,2026-04-13,55.8000,56.3580,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__drawdown_10d=dd_1_3__atr_return_5d=rel_soft_up,VALE3,2026-04-13,2026-04-13,85.1100,85.9611,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,BBSE3,2026-04-01,2026-04-02,35.0000,35.3500,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,HYPE3,2026-04-01,2026-04-01,23.0000,23.2300,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,BBSE3,2026-04-02,2026-04-02,34.7700,35.1177,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,BPAC11,2026-04-02,2026-04-02,55.5300,56.0853,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,MBRF3,2026-04-02,2026-04-02,20.6400,20.8464,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,MOTV3,2026-04-02,2026-04-02,15.6800,15.8368,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,MULT3,2026-04-02,2026-04-02,31.5100,31.8251,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,BPAC11,2026-04-06,2026-04-06,57.5000,58.0750,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,CURY3,2026-04-06,2026-04-06,36.1500,36.5115,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,IGTI11,2026-04-06,2026-04-08,27.9500,28.2295,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,POMO4,2026-04-06,2026-04-08,6.2500,6.3125,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,RENT3,2026-04-06,2026-04-06,47.6100,48.0861,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,FLRY3,2026-04-08,2026-04-09,16.5500,16.7155,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,POMO4,2026-04-08,2026-04-08,6.4000,6.4640,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,PSSA3,2026-04-08,2026-04-08,51.9000,52.4190,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,CEAB3,2026-04-09,2026-04-09,12.6800,12.8068,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,FLRY3,2026-04-09,2026-04-09,16.2100,16.3721,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,HYPE3,2026-04-09,2026-04-10,23.8300,24.0683,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,IRBR3,2026-04-09,2026-04-09,55.9600,56.5196,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,POMO4,2026-04-09,2026-04-09,6.4300,6.4943,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,PSSA3,2026-04-09,2026-04-09,51.7600,52.2776,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,HYPE3,2026-04-10,2026-04-10,23.8600,24.0986,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,VALE3,2026-04-10,2026-04-10,85.0000,85.8500,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,IRBR3,2026-04-13,2026-04-13,55.8000,56.3580,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__atr_return_5d=rel_soft_up,RENT3,2026-04-13,2026-04-13,48.3000,48.7830,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,CURY3,2026-04-01,2026-04-01,35.6900,36.0469,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,ASAI3,2026-04-02,2026-04-02,8.9900,9.0799,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,BRAP4,2026-04-02,2026-04-02,22.7600,22.9876,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,CPFE3,2026-04-02,2026-04-02,47.5300,48.0053,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,MBRF3,2026-04-02,2026-04-02,20.6400,20.8464,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,MULT3,2026-04-02,2026-04-02,31.5100,31.8251,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,ABEV3,2026-04-06,2026-04-06,15.3000,15.4530,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,ASAI3,2026-04-06,2026-04-07,9.2100,8.8416,-4.0000,stop_loss
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,CURY3,2026-04-06,2026-04-06,36.1500,36.5115,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,FLRY3,2026-04-06,2026-04-08,15.9100,16.0691,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,IGTI11,2026-04-06,2026-04-08,27.9500,28.2295,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,ITSA4,2026-04-06,2026-04-08,13.9500,14.0895,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,ITUB4,2026-04-06,2026-04-08,43.3500,43.7835,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,MOTV3,2026-04-06,2026-04-08,16.1900,16.3519,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,MULT3,2026-04-06,2026-04-08,32.1600,32.4816,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,ALOS3,2026-04-07,2026-04-08,30.4700,30.7747,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,BPAC11,2026-04-07,2026-04-07,57.5900,58.1659,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,CPFE3,2026-04-07,2026-04-07,48.3800,48.8638,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,CURY3,2026-04-07,2026-04-07,35.7600,34.3296,-4.0000,stop_loss
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,POMO4,2026-04-07,2026-04-08,6.2000,6.2620,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,PSSA3,2026-04-07,2026-04-07,50.2300,50.7323,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,WEGE3,2026-04-07,2026-04-07,50.2300,50.7323,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,FLRY3,2026-04-08,2026-04-09,16.5500,16.7155,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,ITSA4,2026-04-08,2026-04-09,14.6200,14.7662,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,ITUB4,2026-04-08,2026-04-10,45.7000,46.1570,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,POMO4,2026-04-08,2026-04-08,6.4000,6.4640,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,PSSA3,2026-04-08,2026-04-08,51.9000,52.4190,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,WEGE3,2026-04-08,2026-04-08,52.2400,52.7624,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,FLRY3,2026-04-09,2026-04-09,16.2100,16.3721,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,IRBR3,2026-04-09,2026-04-09,55.9600,56.5196,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,ITUB4,2026-04-09,2026-04-09,45.2000,45.6520,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,POMO4,2026-04-09,2026-04-09,6.4300,6.4943,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,PSSA3,2026-04-09,2026-04-09,51.7600,52.2776,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,RENT3,2026-04-09,2026-04-09,49.7900,50.2879,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,HYPE3,2026-04-10,2026-04-10,23.8600,24.0986,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,MOTV3,2026-04-10,2026-04-10,16.7400,16.9074,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,MULT3,2026-04-10,2026-04-10,33.8100,34.1481,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,RENT3,2026-04-10,2026-04-10,49.4900,49.9849,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,VALE3,2026-04-10,2026-04-10,85.0000,85.8500,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,IRBR3,2026-04-13,2026-04-13,55.8000,56.3580,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,MOTV3,2026-04-13,2026-04-13,16.8200,16.9882,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,MULT3,2026-04-13,2026-04-13,33.5100,33.8451,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=dn_1_5__range_position_10d=upper_band__positive_days_5d=soft_strong,RENT3,2026-04-13,2026-04-13,48.3000,48.7830,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=near__volume_ratio_20d=high__close_vs_ema21=up_1_5,TAEE11,2026-04-01,2026-04-01,43.0500,43.4805,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=near__volume_ratio_20d=high__close_vs_ema21=up_1_5,VBBR3,2026-04-01,2026-04-01,31.6500,31.9665,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=near__volume_ratio_20d=high__close_vs_ema21=up_1_5,AURE3,2026-04-02,2026-04-02,11.7900,11.9079,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=near__volume_ratio_20d=high__close_vs_ema21=up_1_5,CSMG3,2026-04-02,2026-04-02,56.5100,57.0751,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=near__volume_ratio_20d=high__close_vs_ema21=up_1_5,SBSP3,2026-04-02,2026-04-02,152.4000,153.9240,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=near__volume_ratio_20d=high__close_vs_ema21=up_1_5,CSMG3,2026-04-06,2026-04-08,58.0000,58.5800,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=near__volume_ratio_20d=high__close_vs_ema21=up_1_5,AXIA3,2026-04-08,2026-04-08,62.1000,62.7210,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=near__volume_ratio_20d=high__close_vs_ema21=up_1_5,AXIA7,2026-04-08,2026-04-09,60.9900,61.5999,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=near__volume_ratio_20d=high__close_vs_ema21=up_1_5,B3SA3,2026-04-08,2026-04-10,19.1900,19.3819,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=near__volume_ratio_20d=high__close_vs_ema21=up_1_5,VBBR3,2026-04-08,2026-04-08,32.7400,31.4304,-4.0000,stop_loss
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=near__volume_ratio_20d=high__close_vs_ema21=up_1_5,ISAE4,2026-04-09,2026-04-09,30.0600,30.3606,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=near__volume_ratio_20d=high__close_vs_ema21=up_1_5,TIMS3,2026-04-10,2026-04-10,27.9800,28.2598,1.0000,take_profit
asset_long_open_tp1_sl4_cap5__3f__sma20_vs_sma50=near__volume_ratio_20d=high__close_vs_ema21=up_1_5,LREN3,2026-04-13,2026-04-13,15.4300,15.5843,1.0000,take_profit
